url,page_path,current_clicks,previous_clicks,clicks_delta,clicks_pct_change,current_ctr_pct,previous_ctr_pct,ctr_delta_pp,current_position,previous_position,position_delta,c30_clicks,p30_clicks,c30_impressions,c90_impressions,p90_impressions,clicks_16m,impressions_16m,traffic_delta,potential_opportunity,priority_score,business_intent,page_type,money_page,blog,category_page,landing_page,knowledge_page
https://dreamlab.id/contact-us/,/contact-us/,44,29,15,51.7,1.24,1.48,-0.25,8.2,10.6,-2.4,15,16,880,2553,1957,150,10396,15,96.1,44.4,company,company_or_service,False,False,False,True,False
https://dreamlab.id/maklon-skincare-jawa-timur-dreamlab/#Berapa_MOQ_di_Dreamlab_Cocok_untuk_Brand_Pemula,/maklon-skincare-jawa-timur-dreamlab/#Berapa_MOQ_di_Dreamlab_Cocok_untuk_Brand_Pemula/,0,0,0,,0.0,0.0,0.0,7.9,,,0,0,0,0,0,0,57,0,2.8,44.4,brand,service,True,False,False,False,False
https://dreamlab.id/optimasi-penjualan-tiktok-shop/#Tools_yang_Bisa_Membantu_Optimasi_TikTok_Shop,/optimasi-penjualan-tiktok-shop/#Tools_yang_Bisa_Membantu_Optimasi_TikTok_Shop/,0,0,0,,0.0,0.0,0.0,9.2,,,0,0,0,0,0,0,56,0,2.8,44.3,commercial,article,True,True,False,False,True
https://dreamlab.id/optimasi-penjualan-tiktok-shop/#Fitur_Promosi_TikTok_yang_Wajib_Dicoba_Seller,/optimasi-penjualan-tiktok-shop/#Fitur_Promosi_TikTok_yang_Wajib_Dicoba_Seller/,0,0,0,,0.0,0.0,0.0,9.2,,,0,0,0,0,0,0,56,0,2.8,44.3,commercial,article,True,True,False,False,True
https://dreamlab.id/pabrik-kosmetik/,/pabrik-kosmetik/,1,0,1,100,1.14,0.0,1.14,17.2,,,1,0,54,54,0,1,54,1,0.7,44.1,commercial,service_landing,True,False,False,True,False
https://dreamlab.id/maklon-baby-care/,/maklon-baby-care/,2,0,2,100,3.64,0.0,3.64,29.2,,,2,0,55,55,0,2,55,2,0.0,44.1,commercial,service,True,False,False,False,False
https://dreamlab.id/maklon-skincare-surabaya-umkm/#Mengapa_Sekarang_Waktunya_UMKM_Surabaya_Menjadi_Beautypreneur,/maklon-skincare-surabaya-umkm/#Mengapa_Sekarang_Waktunya_UMKM_Surabaya_Menjadi_Beautypreneur/,0,0,0,,0.0,0.0,0.0,9.6,10.1,-0.5,0,0,0,0,33,0,54,0,2.7,44.1,commercial,service,True,False,False,False,False
https://dreamlab.id/strategi-pemasaran-produk-kosmetik-yang-diproduksi-oleh-maklon/,/strategi-pemasaran-produk-kosmetik-yang-diproduksi-oleh-maklon/,0,0,0,,1.82,0.0,1.82,25.9,,,0,0,0,0,0,1,55,0,0.0,44.1,commercial,article,True,True,False,False,True
https://dreamlab.id/maklon-skincare-surabaya-umkm/#Partner_UMKM_Surabaya_untuk_Bangun_Brand_Skincare_Berkelas,/maklon-skincare-surabaya-umkm/#Partner_UMKM_Surabaya_untuk_Bangun_Brand_Skincare_Berkelas/,0,0,0,,0.0,0.0,0.0,9.6,10.1,-0.5,0,0,0,0,33,0,54,0,2.7,44.1,commercial,service,True,False,False,False,False
https://dreamlab.id/inovasi-bahan-alami-melihat-perkembangan-terbaru-dalam-penggunaan-bahan-organik-dalam-kosmetik/,/inovasi-bahan-alami-melihat-perkembangan-terbaru-dalam-penggunaan-bahan-organik-dalam-kosmetik/,0,0,0,,0.0,0.0,0.0,40.0,,,0,0,0,0,0,0,53,0,0.6,44.0,commercial,article,True,True,False,False,True
https://dreamlab.id/tren-brand-kosmetik-lokal-2025/#3_Clean_Beauty_dan_Transparansi_Produk,/tren-brand-kosmetik-lokal-2025/#3_Clean_Beauty_dan_Transparansi_Produk/,0,0,0,,0.0,0.0,0.0,9.8,8.2,1.5,0,0,0,0,4,0,53,0,2.7,44.0,commercial,article,True,True,False,False,True
https://dreamlab.id/cara-membuat-deodorant-balm-custom/,/cara-membuat-deodorant-balm-custom/,1,0,1,100,1.89,0.0,1.89,7.0,7.6,-0.6,1,0,11,53,14,1,67,1,1.6,44.0,commercial,article,True,True,False,False,True
https://dreamlab.id/bahan-aktif-skincare-jerawat/,/bahan-aktif-skincare-jerawat/,0,0,0,,0.0,0.0,0.0,12.7,11.1,1.6,0,0,18,53,52,0,197,0,1.3,44.0,commercial,article,True,True,False,False,True
https://dreamlab.id/set-skincare-bpom/,/set-skincare-bpom/,1,0,1,100,1.92,0.0,1.92,22.9,14.4,8.4,0,0,1,52,97,2,251,1,0.0,43.9,commercial,article,True,True,False,False,True
https://www.dreamlab.id/produk/skincare/sunscreen/,/produk/skincare/sunscreen/,0,0,0,,0.0,0.0,0.0,2.4,,,0,0,49,50,0,0,50,0,9.0,43.9,commercial,product,True,False,False,False,False
https://dreamlab.id/proses-sterilisasi-dalam-produksi-kosmetik-maklon/,/proses-sterilisasi-dalam-produksi-kosmetik-maklon/,0,0,0,,1.92,0.0,1.92,6.2,,,0,0,0,0,0,1,52,0,1.6,43.9,commercial,article,True,True,False,False,True
https://dreamlab.id/maklon-body-care/,/maklon-body-care/,0,0,0,,0.0,0.0,0.0,25.8,,,0,0,33,51,0,0,51,0,0.6,43.8,commercial,service,True,False,False,False,False
https://dreamlab.id/tips-membuat-hand-sanitizer-bisnis/,/tips-membuat-hand-sanitizer-bisnis/,0,1,-1,-100.0,0.0,4.17,-4.17,11.1,10.8,0.3,0,0,2,49,24,2,200,-1,1.2,43.6,commercial,article,True,True,False,False,True
https://dreamlab.id/berapa-lama-membuat-brand-skincare-90-hari/,/berapa-lama-membuat-brand-skincare-90-hari/,1,0,1,100,2.04,0.0,2.04,6.1,,,1,0,43,49,0,1,49,1,1.5,43.6,commercial,article,True,True,False,False,True
https://dreamlab.id/pentingnya-uji-klinis-dalam-produk-kosmetik-peran-maklon-kosmetik-dalam-memastikan-keamanan-dan-efektivitas/,/pentingnya-uji-klinis-dalam-produk-kosmetik-peran-maklon-kosmetik-dalam-memastikan-keamanan-dan-efektivitas/,0,0,0,,0.0,0.0,0.0,17.6,,,0,0,0,0,0,0,48,0,1.2,43.5,commercial,article,True,True,False,False,True
https://dreamlab.id/jasa-maklon-parfum-moq-rendah/#Berapa_Minimal_Order_MOQ_Maklon_Parfum_di_Dreamlab,/jasa-maklon-parfum-moq-rendah/#Berapa_Minimal_Order_MOQ_Maklon_Parfum_di_Dreamlab/,0,0,0,,0.0,0.0,0.0,8.6,8.2,0.4,0,0,4,48,43,0,91,0,2.4,43.5,brand,service_landing,True,False,False,True,False
https://dreamlab.id/prediksi-tren-2026/,/prediksi-tren-2026/,0,6,-6,-100.0,4.38,0.93,3.45,6.8,7.6,-0.8,0,0,0,0,643,129,2943,-6,18.1,43.5,informational,article,False,True,False,False,True
https://dreamlab.id/jasa-maklon-parfum-moq-rendah/#Bagaimana_Cara_Membuat_Parfum_Custom_dengan_Aroma_Eksklusif,/jasa-maklon-parfum-moq-rendah/#Bagaimana_Cara_Membuat_Parfum_Custom_dengan_Aroma_Eksklusif/,0,0,0,,0.0,0.0,0.0,8.6,8.2,0.4,0,0,4,48,43,0,91,0,2.4,43.5,commercial,service_landing,True,False,False,True,False
https://dreamlab.id/inovasi-produk-kosmetik-melalui-maklon-cara-membuat-produk-yang-memikat-konsumen/,/inovasi-produk-kosmetik-melalui-maklon-cara-membuat-produk-yang-memikat-konsumen/,0,0,0,,0.0,0.0,0.0,63.8,,,0,0,0,0,0,0,47,0,0.6,43.4,commercial,article,True,True,False,False,True
https://dreamlab.id/menghadapi-tantangan-dalam-industri-maklon-kosmetik/,/menghadapi-tantangan-dalam-industri-maklon-kosmetik/,0,0,0,,2.22,0.0,2.22,18.8,,,0,0,0,0,0,1,45,0,0.1,43.2,commercial,article,True,True,False,False,True
https://dreamlab.id/pemilihan-metode-sterilisasi-yang-efisien-dalam-produksi-kosmetik-maklon/,/pemilihan-metode-sterilisasi-yang-efisien-dalam-produksi-kosmetik-maklon/,0,0,0,,2.22,0.0,2.22,8.8,,,0,0,0,0,0,1,45,0,1.3,43.2,commercial,article,True,True,False,False,True
https://dreamlab.id/waterless-beauty-2025/,/waterless-beauty-2025/,6,1,5,500.0,13.64,1.19,12.45,4.2,7.2,-3.1,2,1,10,44,84,10,177,5,0.0,43.1,commercial,article,True,True,False,False,True
https://dreamlab.id/bahan-aktif-skincare-paling-dicari/,/bahan-aktif-skincare-paling-dicari/,0,0,0,,0.0,0.0,0.0,9.1,8.4,0.7,0,0,22,44,27,0,71,0,2.2,43.1,commercial,article,True,True,False,False,True
https://dreamlab.id/produk/skincare/face-cream/,/produk/skincare/face-cream/,0,0,0,,0.0,0.0,0.0,34.3,,,0,0,17,44,0,0,44,0,0.5,43.1,commercial,product,True,False,False,False,False
https://dreamlab.id/produk/babycare/baby-cologne/,/produk/babycare/baby-cologne/,1,0,1,100,25.0,0.0,25.0,37.6,,,1,0,17,44,0,1,44,1,0.0,43.1,commercial,product,True,False,False,False,False
https://dreamlab.id/private-label-kosmetik,/private-label-kosmetik/,0,0,0,,0.0,0.0,0.0,14.4,,,0,0,44,44,0,0,44,0,1.1,43.1,commercial,article,True,True,False,False,True
https://dreamlab.id/babycare-masa-kini-sentuhan-lembut-dan-ilmu-pengetahuan/,/babycare-masa-kini-sentuhan-lembut-dan-ilmu-pengetahuan/,0,0,0,,2.38,0.0,2.38,12.9,,,0,0,0,0,0,1,42,0,0.0,42.9,commercial,article,True,True,False,False,True
https://dreamlab.id/terms-of-service/,/terms-of-service/,1,0,1,100,2.27,0.0,2.27,31.1,,,1,0,22,42,0,1,42,1,0.0,42.9,commercial,article,True,True,False,False,True
https://www.dreamlab.id/produk/skincare/face-cream/eye-cream/,/produk/skincare/face-cream/eye-cream/,0,0,0,,0.0,0.0,0.0,14.2,,,0,0,4,42,0,0,42,0,1.0,42.9,commercial,product,True,False,False,False,False
https://dreamlab.id/rekomendasi-produk-kosmetik-lokal-untuk-pria-dan-wanita/,/rekomendasi-produk-kosmetik-lokal-untuk-pria-dan-wanita/,0,0,0,,0.0,0.0,0.0,56.6,,,0,0,0,0,0,0,42,0,0.5,42.9,commercial,article,True,True,False,False,True
https://dreamlab.id/cara-mempercepat-proses-produksi-maklon-kosmetik-agar-lebih-efisien/,/cara-mempercepat-proses-produksi-maklon-kosmetik-agar-lebih-efisien/,0,0,0,,0.0,0.0,0.0,50.4,,,0,0,0,0,0,0,41,0,0.5,42.8,commercial,article,True,True,False,False,True
https://dreamlab.id/hero-ingredients-2025/,/hero-ingredients-2025/,0,0,0,,0.0,0.0,0.0,10.4,7.4,3.1,0,0,36,40,14,0,84,0,1.0,42.6,commercial,article,True,True,False,False,True
https://dreamlab.id/produk/parfum/minyak-atsiri/,/produk/parfum/minyak-atsiri/,1,0,1,100,1.47,0.0,1.47,19.5,,,1,0,32,39,0,1,39,1,0.4,42.5,commercial,product,True,False,False,False,False
https://dreamlab.id/maklon-baby-care/baby-2in1-wash/,/maklon-baby-care/baby-2in1-wash/,0,0,0,,0.0,0.0,0.0,11.0,,,0,0,27,39,0,0,39,0,1.0,42.5,commercial,service,True,False,False,False,False
https://dreamlab.id/produk/bodycare/body-lotion/,/produk/bodycare/body-lotion/,0,0,0,,0.0,0.0,0.0,13.7,,,0,0,12,39,0,0,39,0,1.0,42.5,commercial,product,True,False,False,False,False
https://dreamlab.id/maklon-cream-anti-aging/,/maklon-cream-anti-aging/,2,0,2,100,5.13,0.0,5.13,27.6,33.7,-6.2,0,0,0,39,61,3,295,2,0.0,42.5,commercial,service,True,False,False,False,False
https://dreamlab.id/potensi-bisnis-babycare/,/potensi-bisnis-babycare/,1,0,1,100,2.63,0.0,2.63,6.8,28.0,-21.1,1,0,29,38,59,2,189,1,0.9,42.4,commercial,article,True,True,False,False,True
https://dreamlab.id/reampreneur-beauty-academy-maklon-kosmetik/,/reampreneur-beauty-academy-maklon-kosmetik/,1,0,1,100,1.52,0.0,1.52,9.9,11.0,-1.2,0,1,7,38,55,1,93,1,1.3,42.4,commercial,article,True,True,False,False,True
https://dreamlab.id/pabrik-parfum-makasar/,/pabrik-parfum-makasar/,0,10,-10,-100.0,0.0,3.46,-3.46,9.0,7.8,1.1,0,0,0,38,289,13,523,-10,1.9,42.4,commercial,service_landing,True,False,False,True,False
https://dreamlab.id/produk/babycare/baby-oil/,/produk/babycare/baby-oil/,0,0,0,,0.0,0.0,0.0,26.6,,,0,0,19,37,0,0,37,0,0.4,42.3,commercial,product,True,False,False,False,False
https://dreamlab.id/peran-teknologi-dalam-sukses-merek-kosmetik-melalui-maklon/,/peran-teknologi-dalam-sukses-merek-kosmetik-melalui-maklon/,0,0,0,,0.0,0.0,0.0,16.7,,,0,0,0,0,0,0,37,0,0.9,42.3,commercial,article,True,True,False,False,True
https://dreamlab.id/produk-haircare-yang-sedang-tren/,/produk-haircare-yang-sedang-tren/,0,0,0,,0.0,0.0,0.0,10.9,7.3,3.6,0,0,1,37,33,1,187,0,0.9,42.3,informational,product,True,False,False,False,False
https://dreamlab.id/asa-maklon-antiperspirant-terpercaya/,/asa-maklon-antiperspirant-terpercaya/,3,3,0,0.0,19.61,3.8,15.81,13.2,13.4,-0.2,0,2,3,37,79,6,116,0,0.0,42.3,commercial,article,True,True,False,False,True
https://dreamlab.id/maklon-kosmetik-jakarta-skala-besar/,/maklon-kosmetik-jakarta-skala-besar/,5,0,5,100,13.51,0.0,13.51,7.7,,,5,0,37,37,0,5,37,5,0.0,42.3,commercial,service,True,False,False,False,False
https://dreamlab.id/maklon-parfum-makassar/#Tempat_Produksi_Parfum_Premium_untuk_Brand_Lokal_Makassar,/maklon-parfum-makassar/#Tempat_Produksi_Parfum_Premium_untuk_Brand_Lokal_Makassar/,0,0,0,,0.0,0.0,0.0,7.0,9.5,-2.5,0,0,0,36,17,0,53,0,1.8,42.2,commercial,service,True,False,False,False,False
https://dreamlab.id/maklon-parfum-makassar/#Kenapa_Makassar_Menjadi_Pasar_Potensial_untuk_Brand_Parfum_Lokal,/maklon-parfum-makassar/#Kenapa_Makassar_Menjadi_Pasar_Potensial_untuk_Brand_Parfum_Lokal/,0,0,0,,0.0,0.0,0.0,7.0,9.5,-2.5,0,0,0,36,17,0,53,0,1.8,42.2,commercial,service,True,False,False,False,False
https://dreamlab.id/optimasi-penjualan-tiktok-shop/#Analisis_Strategi_Konten,/optimasi-penjualan-tiktok-shop/#Analisis_Strategi_Konten/,0,0,0,,0.0,0.0,0.0,8.9,,,0,0,0,0,0,0,35,0,1.8,42.0,commercial,article,True,True,False,False,True
https://dreamlab.id/category/maklon-personal-care/,/category/maklon-personal-care/,1,0,1,100,2.86,0.0,2.86,24.3,29.0,-4.7,1,0,2,35,16,1,51,1,0.0,42.0,commercial,category,True,False,True,False,False
https://dreamlab.id/shop/,/shop/,1,1,0,0.0,2.86,0.61,2.25,6.5,11.3,-4.8,0,1,0,35,164,2,251,0,0.8,42.0,commercial,article,True,True,False,False,True
https://dreamlab.id/rekomendasi-sunscreen-lokal/#5_Rekomendasi_Sunscreen_Terbaik_Lokal,/rekomendasi-sunscreen-lokal/#5_Rekomendasi_Sunscreen_Terbaik_Lokal/,0,0,0,,0.0,0.0,0.0,10.8,,,0,0,0,35,0,0,35,0,0.9,42.0,commercial,article,True,True,False,False,True
https://dreamlab.id/optimasi-penjualan-tiktok-shop/#Analisis_Kompetitor_untuk_Menemukan_Strategi_Tepat,/optimasi-penjualan-tiktok-shop/#Analisis_Kompetitor_untuk_Menemukan_Strategi_Tepat/,0,0,0,,0.0,0.0,0.0,8.9,,,0,0,0,0,0,0,35,0,1.8,42.0,commercial,article,True,True,False,False,True
https://dreamlab.id/optimasi-penjualan-tiktok-shop/#Pemanfaatan_Affiliate_Marketing_untuk_Brand_Kosmetik,/optimasi-penjualan-tiktok-shop/#Pemanfaatan_Affiliate_Marketing_untuk_Brand_Kosmetik/,0,0,0,,0.0,0.0,0.0,8.9,,,0,0,0,0,0,0,35,0,1.8,42.0,commercial,article,True,True,False,False,True
https://dreamlab.id/mengapa-memilih-jasa-maklon-kosmetik-7-keuntungan-yang-perlu-anda-ketahui/,/mengapa-memilih-jasa-maklon-kosmetik-7-keuntungan-yang-perlu-anda-ketahui/,0,0,0,,0.0,0.0,0.0,28.3,,,0,0,0,0,0,0,34,0,0.4,41.9,commercial,article,True,True,False,False,True
https://dreamlab.id/proses-produksi-kosmetik-yang-aman-langkah-langkah-pengendalian-kualitas/,/proses-produksi-kosmetik-yang-aman-langkah-langkah-pengendalian-kualitas/,0,0,0,,0.0,0.0,0.0,19.4,,,0,0,0,0,0,0,34,0,0.8,41.9,commercial,article,True,True,False,False,True
https://dreamlab.id/inspirasi-parfum-lokal-aroma-teh/,/inspirasi-parfum-lokal-aroma-teh/,0,0,0,,0.0,0.0,0.0,9.6,10.7,-1.0,0,0,4,34,37,0,107,0,1.7,41.9,commercial,article,True,True,False,False,True
https://dreamlab.id/bahan-aktif-untuk-mengatasi-jerawat/,/bahan-aktif-untuk-mengatasi-jerawat/,0,0,0,,0.0,0.0,0.0,11.0,11.0,0.0,0,0,0,0,34,0,34,0,0.8,41.9,commercial,article,True,True,False,False,True
https://dreamlab.id/privacy-policy/,/privacy-policy/,0,0,0,,0.0,0.0,0.0,12.2,,,0,0,16,33,0,0,34,0,0.8,41.7,commercial,article,True,True,False,False,True
https://dreamlab.id/rekomendasi-sunscreen-lokal/#4_Daily_Moisturizing_with_Sun_Protection_%E2%80%93_COOWN,/rekomendasi-sunscreen-lokal/#4_Daily_Moisturizing_with_Sun_Protection_%E2%80%93_COOWN/,0,0,0,,0.0,0.0,0.0,10.8,,,0,0,0,33,0,0,33,0,0.8,41.7,commercial,article,True,True,False,False,True
https://dreamlab.id/produk/parfum/body-mist/,/produk/parfum/body-mist/,0,0,0,,0.0,0.0,0.0,9.4,,,0,0,28,33,0,0,33,0,1.6,41.7,commercial,product,True,False,False,False,False
https://dreamlab.id/perbedaan-edp-edt/,/perbedaan-edp-edt/,0,0,0,,0.0,0.0,0.0,30.4,8.6,21.8,0,0,357,1984,42,1,3942,0,23.8,41.7,informational,article,False,True,False,False,True
https://dreamlab.id/produk/babycare/baby-powder/,/produk/babycare/baby-powder/,0,0,0,,0.0,0.0,0.0,31.6,,,0,0,8,33,0,0,33,0,0.4,41.7,commercial,product,True,False,False,False,False
https://dreamlab.id/produk/bodycare/body-scrub/,/produk/bodycare/body-scrub/,0,0,0,,0.0,0.0,0.0,10.5,,,0,0,5,32,0,0,32,0,0.8,41.6,commercial,product,True,False,False,False,False
https://dreamlab.id/maklon-kosmetik-pemula-modal-kecil/,/maklon-kosmetik-pemula-modal-kecil/,1,0,1,100,3.12,0.0,3.12,13.2,7.9,5.3,0,0,7,32,84,4,235,1,0.0,41.6,commercial,service,True,False,False,False,False
https://dreamlab.id/kosmetik-olahraga/,/kosmetik-olahraga/,3,0,3,100,9.38,0.0,9.38,4.3,5.4,-1.1,1,0,12,32,38,5,190,3,0.2,41.6,commercial,article,True,True,False,False,True
https://dreamlab.id/category/bisnis-skincare/,/category/bisnis-skincare/,0,0,0,,0.0,0.0,0.0,22.9,8.8,14.1,0,0,0,31,5,0,50,0,0.4,41.4,commercial,category,True,False,True,False,False
https://dreamlab.id/produk/bodycare/body-serum/,/produk/bodycare/body-serum/,2,0,2,100,6.62,0.0,6.62,20.5,,,1,1,18,31,0,2,31,2,0.0,41.4,commercial,product,True,False,False,False,False
https://dreamlab.id/flywheel-marketing-brand-skincare/,/flywheel-marketing-brand-skincare/,0,0,0,,0.0,0.0,0.0,6.7,7.6,-0.9,0,0,0,0,13,0,31,0,1.6,41.4,commercial,article,True,True,False,False,True
https://dreamlab.id/rekomendasi-maklon-kosmetik-yogyakarta/,/rekomendasi-maklon-kosmetik-yogyakarta/,2,0,2,100,6.45,0.0,6.45,18.1,,,2,0,31,31,0,2,31,2,0.0,41.4,commercial,article,True,True,False,False,True
https://www.dreamlab.id/maklon-foot-care/,/maklon-foot-care/,1,0,1,100,3.33,0.0,3.33,24.6,,,0,1,17,31,0,1,31,1,0.0,41.4,commercial,service,True,False,False,False,False
https://dreamlab.id/rekomendasi-sunscreen-lokal/#1_Glow_Sunscreen_%E2%80%93_AURAJUNE,/rekomendasi-sunscreen-lokal/#1_Glow_Sunscreen_%E2%80%93_AURAJUNE/,0,0,0,,0.0,0.0,0.0,10.7,,,0,0,0,30,0,0,30,0,0.8,41.3,commercial,article,True,True,False,False,True
https://dreamlab.id/peluang-feminim-care-dalam-bisnis-pasar-yang-menjanjikan/,/peluang-feminim-care-dalam-bisnis-pasar-yang-menjanjikan/,1,3,-2,-66.7,3.33,6.52,-3.19,9.7,4.2,5.5,1,0,8,30,46,6,160,-2,0.5,41.3,commercial,article,True,True,False,False,True
https://dreamlab.id/produk/haircare/pomade/,/produk/haircare/pomade/,2,0,2,100,6.67,0.0,6.67,18.2,,,2,0,14,30,0,2,30,2,0.0,41.2,commercial,product,True,False,False,False,False
https://dreamlab.id/biaya-maklon-skincare/,/biaya-maklon-skincare/,0,0,0,,0.0,0.0,0.0,12.1,,,0,0,29,29,0,0,29,0,0.7,41.1,commercial,article,True,True,False,False,True
https://dreamlab.id/produk/parfum/eau-de-cologne/,/produk/parfum/eau-de-cologne/,0,0,0,,0.0,0.0,0.0,45.4,,,0,0,22,29,0,0,29,0,0.3,41.1,commercial,product,True,False,False,False,False
https://dreamlab.id/maklon-skincare/masker-wajah/,/maklon-skincare/masker-wajah/,0,0,0,,0.0,0.0,0.0,11.0,,,0,0,16,28,0,0,28,0,0.7,40.9,commercial,service,True,False,False,False,False
https://dreamlab.id/industri-kosmetik-indonesia-terus-tumbuh/,/industri-kosmetik-indonesia-terus-tumbuh/,56,94,-38,-40.4,3.39,4.05,-0.66,8.5,6.8,1.7,11,17,248,1653,2320,479,9951,-38,26.6,40.9,local,article,False,True,False,False,True
https://dreamlab.id/produk/bodycare/body-wash/,/produk/bodycare/body-wash/,0,0,0,,0.0,0.0,0.0,23.3,,,0,0,18,28,0,0,28,0,0.3,40.9,commercial,product,True,False,False,False,False
https://dreamlab.id/teknologi-nano-dalam-bahan-kosmetik-membongkar-rahasia-formulasi-nano-di-produk-kecantikan/,/teknologi-nano-dalam-bahan-kosmetik-membongkar-rahasia-formulasi-nano-di-produk-kecantikan/,0,0,0,,0.0,0.0,0.0,20.5,,,0,0,0,0,0,0,28,0,0.3,40.9,commercial,article,True,True,False,False,True
https://dreamlab.id/menjadi-brand-ambassador-produk-skincare-langkah-sukses-untuk-wanita-karir/,/menjadi-brand-ambassador-produk-skincare-langkah-sukses-untuk-wanita-karir/,0,0,0,,0.0,0.0,0.0,21.8,,,0,0,0,0,0,0,28,0,0.3,40.9,commercial,article,True,True,False,False,True
https://dreamlab.id/maklon-kosmetik-jayapura/,/maklon-kosmetik-jayapura/,2,0,2,100,7.14,0.0,7.14,4.8,,,0,2,15,28,0,2,28,2,0.8,40.9,commercial,service,True,False,False,False,False
https://dreamlab.id/peluang-bisnis-deodorant-ditrend-sport/,/peluang-bisnis-deodorant-ditrend-sport/,1,0,1,100,3.7,0.0,3.7,7.4,,,1,0,27,27,0,1,27,1,0.4,40.8,commercial,article,True,True,False,False,True
https://dreamlab.id/maklon-footcare-dreamlab/,/maklon-footcare-dreamlab/,0,0,0,,0.0,0.0,0.0,28.7,9.9,18.9,0,0,0,27,42,5,320,0,0.3,40.8,brand,service,True,False,False,False,False
https://dreamlab.id/produk/bodycare/body-butter/,/produk/bodycare/body-butter/,0,0,0,,0.0,0.0,0.0,13.3,,,0,0,6,26,0,0,26,0,0.6,40.6,commercial,product,True,False,False,False,False
https://dreamlab.id/affiliate-kol-brand-skincare/#Perbedaan_Mendasar_antara_Affiliate_dan_KOL,/affiliate-kol-brand-skincare/#Perbedaan_Mendasar_antara_Affiliate_dan_KOL/,0,0,0,,0.0,0.0,0.0,11.4,10.9,0.6,0,0,0,26,15,0,46,0,0.6,40.6,commercial,article,True,True,False,False,True
https://dreamlab.id/cara-hitunghpp-produk-kosmeti/,/cara-hitunghpp-produk-kosmeti/,20,6,14,233.3,2.36,3.64,-1.28,6.1,6.1,-0.0,5,12,648,1473,165,26,1638,14,38.9,40.6,informational,article,False,True,False,False,True
https://dreamlab.id/author/admin/page/5/,/author/admin/page/5/,0,0,0,,0.0,0.0,0.0,10.0,8.1,1.8,0,0,9,26,8,0,47,0,1.3,40.6,commercial,article,True,True,False,False,True
https://dreamlab.id/formulasi-witch-hazel/,/formulasi-witch-hazel/,0,0,0,,0.0,0.0,0.0,12.1,9.4,2.7,0,0,2,26,5,2,134,0,0.6,40.6,commercial,article,True,True,False,False,True
https://www.dreamlab.id/produk/haircare/hair-mask/,/produk/haircare/hair-mask/,5,0,5,100,10.0,0.0,10.0,7.2,,,0,5,6,26,0,5,26,5,0.0,40.6,commercial,product,True,False,False,False,False
https://dreamlab.id/affiliate-kol-brand-skincare/#Bagaimana_Mendapatkan_KOL_Gratis,/affiliate-kol-brand-skincare/#Bagaimana_Mendapatkan_KOL_Gratis/,0,0,0,,0.0,0.0,0.0,11.4,10.9,0.5,0,0,0,26,16,0,47,0,0.6,40.6,commercial,article,True,True,False,False,True
https://dreamlab.id/tahap-riset-dan-pengembangan-dalam-produksi-maklon-kosmetik-menyusun-dasar-produk-berkualitas-tinggi/,/tahap-riset-dan-pengembangan-dalam-produksi-maklon-kosmetik-menyusun-dasar-produk-berkualitas-tinggi/,0,0,0,,4.0,0.0,4.0,9.0,,,0,0,0,0,0,1,25,0,0.3,40.4,commercial,article,True,True,False,False,True
https://dreamlab.id/produk/bodycare/deodorant-dry-serum/,/produk/bodycare/deodorant-dry-serum/,7,0,7,100,29.17,0.0,29.17,8.9,,,7,0,24,24,0,7,24,7,0.0,40.2,commercial,product,True,False,False,False,False
https://dreamlab.id/affiliate-kol-brand-skincare/#Frequently_Asked_Questions_FAQ,/affiliate-kol-brand-skincare/#Frequently_Asked_Questions_FAQ/,0,0,0,,0.0,0.0,0.0,11.5,11.1,0.4,0,0,0,23,12,0,40,0,0.6,40.0,commercial,article,True,True,False,False,True
https://dreamlab.id/affiliate-kol-brand-skincare/#Mana_yang_Lebih_Menguntungkan,/affiliate-kol-brand-skincare/#Mana_yang_Lebih_Menguntungkan/,0,0,0,,0.0,0.0,0.0,11.5,11.2,0.3,0,0,0,23,13,0,41,0,0.6,40.0,commercial,article,True,True,False,False,True
https://dreamlab.id/affiliate-kol-brand-skincare/#Menggunakan_Affiliate_Jika%E2%80%A6,/affiliate-kol-brand-skincare/#Menggunakan_Affiliate_Jika%E2%80%A6/,0,0,0,,0.0,0.0,0.0,11.5,11.1,0.4,0,0,0,23,12,0,40,0,0.6,40.0,commercial,article,True,True,False,False,True
https://dreamlab.id/affiliate-kol-brand-skincare/#Menggunakan_KOL_Jika%E2%80%A6,/affiliate-kol-brand-skincare/#Menggunakan_KOL_Jika%E2%80%A6/,0,0,0,,0.0,0.0,0.0,11.5,11.2,0.3,0,0,0,23,13,0,41,0,0.6,40.0,commercial,article,True,True,False,False,True
https://dreamlab.id/produk/skincare/facial-sunscreen/,/produk/skincare/facial-sunscreen/,0,0,0,,0.0,0.0,0.0,4.1,,,0,0,23,23,0,0,23,0,2.3,40.0,commercial,product,True,False,False,False,False
https://dreamlab.id/uji-keamanan-dan-uji-sensitivitas-kulit-dalam-produk-kosmetik-menjaga-kesehatan-dan-kepuasan-konsumen/,/uji-keamanan-dan-uji-sensitivitas-kulit-dalam-produk-kosmetik-menjaga-kesehatan-dan-kepuasan-konsumen/,0,0,0,,0.0,0.0,0.0,9.4,,,0,0,0,0,0,0,23,0,1.2,40.0,commercial,article,True,True,False,False,True
